original,abbreviation,count
francois,francs,1
carcinogens,crcngns,1
inversion,invrsn,1
silverman,silvmn,1
colonization,coloniz,3
explorations,explorat,5
fascinating,fasc'g,1
commercialization,com'zation,1
parliamentary,parliam,4
workforce,wrkfrce,1
peacefully,peasfly,1
multilateral,mltltrl,1
escaping,escpg,1
amplitude,ampltd,1
philanthropy,philanthrpy,1
incendiary,inced,1
ayatollah,aytlh,1
suggesting,suggstng,1
experiential,xperinaton,1
dictates,dictate,1
usefulness,usflnes,1
reputations,rputatns,1
bothersome,bthrsm,1
disregarded,disrgded,1
sensibly,snsibly,1
sexiness,sexnss,1
necessary,ncsy,1
conquest,Cnqst,1
acrobats,acrobt,1
destinies,dtns,1
oppositions,opstns,1
conducive,concive,1
connecting,cnnectng,1
crustaceans,CRST,1
eminently,emin,1
firestorm,frtm,1
landfill,lndfll,2
denounce,dnnce,1
insufficient,insff,1
slashing,slshg,1
attracts,attcts,1
classify,clssfy,2
liberator,freedom,1
confounds,confuses,1
wordless,WRDLSS,1
essentials,esentials,1
guesthouse,gsthous,1
instructors,inst,1
amphetamines,amptmnz,1
resection,resecion,1
legalizing,leglzing,1
subcommittee,sbcmmtee,1
takeover,takovr,1
tourniquet,Trnqt,1
euphemism,Epmism,1
grinding,Grndng,1
reynolds,rynlds,1
workmanship,wrkmnship,1
premieres,prmiers,1
cabbages,cabages,1
language,guage,1
forlornly,4lornly,1
predated,prdtd,1
windshield,wndshld,10
palmetto,palm,1
oppressors,oprsrs,1
interfering,intfg,1
creditor,crditr,1
mutuality,mutalty,1
digitized,dgitzd,1
emporium,mporim,1
antigovernment,antigvt,1
embarrassingly,EMSS,1
spokesmen,spksmen,1
sheltering,shelt,1
counterintelligence,c-intell,1
eviction,evction,1
empathic,mpathic,1
miseries,MSS,1
smoldering,smoldrn,1
fraction,fctn,1
dramatist,draist,1
murderous,mrdrus,1
documentation,documntion,1
forebears,4bs,1
distraught,dstgt,1
bethlehem,BTHLHM,1
adherence,adhrnce,1
polynesian,polynesian,1
conductors,cndctrs,1
formation,form,1
insurgencies,isgcs,1
rearranging,rarrging,1
polluting,plutng,1
paraphernalia,pphnalia,1
stewards,stewds,1
expansive,xpan,1
scandals,SCNDLS,1
integrate,Intgrt,1
misusing,Misuse,1
confession,cnfession,1
honorees,hnrees,1
tactfully,tctly,1
numerically,nmericly,1
quantify,QUANTFY,1
ascribed,ascbed,1
blackest,blkst,1
sartorial,sart,1
cavities,cavtes,1
invisibility,ivpl,1
exemplifies,exelfs,1
combustion,Cmbstn,1
undersea,undsea,1
impeccably,IMPEC,1
wealthiest,weiest,1
suspicions,suspcns,1
subdivisions,sddvns,1
manchester,mnchstr,1
intestines,intsnes,1
zuckerman,zckrmn,1
temperatures,peratures,1
consuming,cnsmng,2
constitution,contution,2
counterattack,Countatak,1
newfangled,newfngld,1
assignments,assig,1
turbines,trbnes,1
undifferentiated,undiferd,1
aggressive,gressiv,1
discounted,Dctd,1
prescott,prsctt,1
unfailing,unfailng,1
unmitigated,umtgtd,1
melancholic,mlnchlc,1
overhanging,ovrhngng,2
pathetically,pthtclly,1
gravitational,grvtnl,1
inflationary,inflationary,4
frankenstein,frnkstein,1
strategist,strat,1
claremont,claremont,1
lockdown,lkdwn,1
penalized,pnlzd,2
underwritten,undrwrtn,1
perceptible,prcptble,1
scavenger,scavngr,1
toothpicks,tothpks,1
makeovers,mkovr,1
backyards,bckyds,1
mainstays,mnstys,1
residence,res,1
darwinian,darwnn,1
salacious,slacus,1
waterman,waterm.n,1
proofread,prfrd,3
goodbyes,goodbyes,1
guantanamo,guant'amo,1
ellington,elt,1
usefulness,useflns,1
caseworker,caswker,1
diplomatic,dplmtc,1
inflationary,inflatnary,2
subcommittees,subcom,2
astrophysics,atrphyc,1
conferred,confrd,1
worthless,Wthles,1
carlsbad,crlsbd,2
asymptomatic,asympt.,1
etiology,etio,1
decentralized,decntrlized,1
democratization,dem,1
uniqueness,uniqunss,1
frequencies,frquncs,1
carmaker,carmkr,1
reminding,remndng,1
newsstand,nwsstnd,1
daintily,dntly,1
answerable,ans,1
contracting,ctctg,1
substantiated,subtat,1
equanimity,eqnmty,1
stimulate,stmlate,1
exploits,expt,1
puckered,pckrd,2
gingerbread,gingrbr,1
cartoonist,illustrater,1
stakeholder,stkhldr,2
lockdown,lckdwn,2
approved,aprrvd,1
federated,national,1
countered,Ctrd.,1
technological,tegical,1
beforehand,befhnd,1
psychedelic,psych,1
utterance,uttrance,1
windowpane,winpan,1
flustered,flstrd,1
squadrons,sqdrnz,1
dogmatic,dgmtc,2
interiors,intrrs,1
sandalwood,swood,1
wavering,wavrng,1
curative,ctiv,1
presumed,prsmd,2
converse,convrs,1
formulae,4mula,1
ministerial,ministrl,1
rottweiler,rttweilr,1
facetious,fctious,1
publishing,publsng,1
readable,Readble,1
wistfully,Wstfly,1
intrepid,intrpd,1
unsteady,UNSTDY,1
installed,Istd,1
announced,annoncd,1
deregulate,dereg,1
restrained,strained,1
antibiotics,antbiots,1
rockland,rl,1
shortens,shrtns,2
overstate,ovstt,1
saxophone,saxph,1
armaments,ARMMNTS,1
irregular,Irrg,1
unsteady,unsty,1
cringing,crinin,1
pathologist,Path,1
transmissions,trnsmss,5
officially,offcly,1
philippine,philpn,1
antarctica,ANTCA,1
supremely,spremly,1
communicator,commctr,3
declination,dclnation,1
manufactured,mnfcted,1
eyelashes,eylass,1
wachovia,wchovia,1
repentance,Reptnce,1
formulating,frmltng,2
nuisance,nuis,1
harmonic,hrmonic,1
apprehended,aphded,1
blushing,blshng,1
graduation,graduat,1
molested,molstd,1
empowering,empwring,1
doctoring,doctrng,1
playgrounds,PLAY,1
blackmail,blkml,1
hospitable,hsptable,1
resonance,resnnce,1
graduation,gradtn,4
carmaker,crmker,1
molinari,mlnri,1
disposing,disp,1
concerto,cncrto,2
nomenclature,nomen,2
sartorial,srtral,1
germanic,grmanic,1
peacefulness,p fulness,1
ordnance,odnc,1
dissolving,dsvng,1
undermining,undrmng,1
fireworks,frewrks,1
trustworthy,trstwthy,1
accumulation,accmltn,1
implanting,impl'g,1
interrelationships,intrels,1
inducing,iding,1
librarians,librs,1
unconstrained,unconstraind,1
congresses,congrs,1
chrysler,crylr,1
ecologists,ecolgsts,1
lightweight,ltwght,1
freighters,frtrs,2
schoolmates,schlmts,2
sunflowers,snflwrs,1
womanizing,womzng,1
temperaments,tmprmnts,1
signalled,sgld,1
conductors,cdtrs,1
expeditions,expdtns,4
addictions,adictns,1
underrated,undrtd,1
watertown,wtrrn,1
fishbowl,fishb,1
locomotive,lcmtv,2
certainly,Crtnly,1
accommodations,acdations,1
obituary,obit,1
overreact,overract,1
nationalize,national,1
institutionalize,instnlze,1
secretarial,secr,1
asparagus,asprags,1
formative,frmtiv,1
reworked,rewrkd,2
decentralized,decentr,6
mainstays,mains,1
mcfadden,Faden,1
originating,origntng,1
straightforward,strighford,1
shanghai,shnghai,1
meditations,medttns,1
assaults,Assault,1
discharge,DSCHRGE,1
cookbooks,cokboks,1
retailers,retlrs,1
scuttled,STT,1
squandering,sqndg,1
chuckling,chcklng,1
disloyal,dslyl,1
tasteless,tastlss,1
benighted,bnitd,1
budgeting,budgeting,1
contributors,CTB,1
shorthand,shrthnd,1
expeditiously,xpditusly,1
squadrons,sqrdrns,1
blackmail,blckml,1
kennedys,knnds,1
travelers,trav,1
recycles,Rycls,1
carbondale,cardal,1
solutions,soltns,1
preserves,prsvrs,1
popularly,pop,1
disinclined,disicled,1
propeller,prop,1
viewpoint,vpt,1
crossings,xings,1
magnifying,mgnfying,1
misfortune,msfrtun,1
totalizing,ttlzng,1
subsidiaries,subsids,1
interpreter,ntrprtr,1
storeroom,storerm,1
inducing,induce,1
homespun,hmspn,1
misshapen,mishap,1
brochure,brchr,1
comprehensive,wide,1
protective,the protective is admirable,1
positing,pstng,1
breakaway,brkwy,1
intravenously,intvensly,1
yardstick,YARDSTK,1
borrower,BORR,1
gigantic,ggntc,1
colonies,colnes,1
nightlife,nitlyf,1
founders,fdr,1
vagueness,vgnss,2
interdependent,intdpnt,1
pineapples,pnapp,1
flippers,flips,1
esperanza,esprnza,1
optimized,ptmzd,1
swashbuckling,Swashbklng,1
broached,Brachd,1
electrical,electri,2
miseries,msrs,1
fishbowl,fshbwl,1
hurricanes,hrcns,1
honoring,honrng,1
imperceptible,impcep,1
mademoiselle,madam,1
reserving,rsrving,1
pluralist,prl,1
smoldering,SMDNG,1
shrewdly,Shrwdly,1
manufacture,manuf.,1
promulgation,prmlgtn,1
sediments,Sedmnts,1
incandescent,INC,1
academically,acadlly,3
bristling,bristg,1
ruthlessness,rtlsns,1
deflecting,Dflectin,1
adhesive,hesive,1
puckered,pukrd,1
incorrectly,ncrctly,1
congregants,CNGR,1
twisting,twist,1
greenwald,Grnwld,1
secretive,scrtve,1
brezhnev,brzhnev,1
disillusioned,dilued,1
inspiring,insprng,1
institution,ISTN,1
actuarial,actrl,1
cartwheels,cartwhls,1
additives,additvs,1
unconstrained,UCT,1
strutting,strttng,1
manipulation,manption,1
medalists,mdlts,1
fragmented,fragted,1
caltrans,c-trans,1
baathist,bhist,1
gibraltar,gibltr,1
approved,app,1
realization,realztn,1
slovenia,SLO,1
shanghai,shnghi,2
drunkard,drkd,1
detective,dtctv,1
lunatics,Lns,1
conjures,cnjrs,1
sheppard,shpprd,1
subcontractor,subcntrctr,1
vaccinate,Vacc,1
falsifying,falsifyn,1
dishwasher,dishwr,1
detachable,detach,1
devastate,destroy,1
biopsies,biops,2
percentage,prcntg,1
multifaceted,multfactd,4
briefing,b-fing,1
unleashed,unlshed,1
siberian,siberia,1
naturalized,Ntrlzed,1
assaults,asalts,1
resource,rsrc,1
cumulatively,cumulatvly,1
manufacture,mftr,2
industrials,indrl,1
enrollments,enrllmn,2
khrushchev,khrhev,1
midwinter,midwin,1
postmortem,pstmtm,1
specimens,spcmns,1
improprieties,impt,1
underlining,undelng,1
democratization,democrtztion,1
barrington,brngtn,1
marshals,MRSLS,1
ambulances,amblances,1
observatory,obsrty,1
convenient,convenint,1
unearthly,unerthy,2
preserves,prsrves,2
activate,activt,1
confines,Confnes,1
reprisal,rprisl,1
tomlinson,tlins,1
carleton,clt,1
dealership,ds,1
insufficient,insffcient,1
untapped,untapp'd,1
berliner,berlinr,1
emperors,wmprs,1
accumulation,acumltn,1
villages,vllgs,1
vocational,vocal,1
beltsville,bltvle,1
rumsfeld,rmsfld,1
blushing,blshg,1
standing,stndng,1
probably,prbly,1
geologically,geolcly,1
honorees,honor.,1
mccarthy,mccar,1
primordial,primodl,1
activate,activ8,1
hauntingly,hntgly,1
unexpectedly,unxpcdly,1
attentive,Attntv,1
exception,otherwise,1
tantalizingly,tntlzingly,1
imprisoned,imprison,1
confinement,confin,1
youngsters,yougster,1
ineffable,beynd description,1
unabated,unbtd,1
exploration,explrtn,6
decomposed,dcps,1
plundering,plndrng,1
evidentiary,evidntry,1
hauntingly,hauntngly,1
instructional,instrctional,2
ergonomic,ergmc,1
declaring,dclrng,1
injunction,ijctn,1
lawsuits,lwsuts,1
accessible,ACS,1
correspondents,corspondnts,1
competent,comptnt,1
socialization,sociali,15
excusing,xcusng,1
indonesian,idn,1
substitution,sbstit,1
meredith,mrdth,2
applicability,aplb,1
melancholic,melolic,1
bacterium,bcterm,1
directive,Dirctv,1
interpreted,ntrprtd,1
industrialized,indstrlzd,2
modalities,mdlties,2
sobering,sobrng,1
asymptomatic,astomtic,1
mechanically,mechani,4
parliamentary,prlmntr,12
reinventing,reinvntg,1
portfolio,prtflio,3
intrepid,intpd,1
multinationals,multi,1
governmental,govmntl,1
assortment,assortmt,1
automotive,automtv,2
frustrated,frstrtd,2
newfangled,nwfgld,1
interval,intrval,1
disenchanted,dschtd,1
congresswoman,congressw,1
newsrooms,nwsrums,1
circumstance,circstnce,1
transcending,trnscngng,1
victorious,viktorus,1
fisheries,fis,1
breakthrough,BT,1
beckoned,beknd,1
ancients,ancient,1
weinstein,wnstn,1
combustion,comstion,1
narrator,na'tor,1
overreacted,ovrctd,1
criminality,Crimnlty,1
presenting,presentn,1
grasslands,grsslnds,2
allowance,lllwnce,1
doctrine,doct,1
charlton,ch,1
generates,gen,1
exasperated,Exaspratd,1
smithsonian,smthsnn,1
frequencies,frqnces,1
hamstrings,hamrings,1
expansions,xpntns,1
patronizing,P8ronizing,1
racially,raclly,1
remember,Rmbr,1
reciprocity,recip.,1
inducement,ndcmnt,1
cumulative,cumltv,1
electrolyte,EL,1
inventions,invent,1
millennial,Milnial,1
disenchanted,disenchant,1
dispersed,dispers,1
efficacious,effcs,1
educationally,edctnlly,1
transactions,sactions,1
housekeeping,h'keeping,1
sparking,sprkg,3
envelopes,nvlpes,1
ignoring,ignrg,1
revocation,revoc,1
intestines,Intns,1
stratification,strtfc'tion,1
coastline,coastln,1
safeguards,sfgrds,2
overlays,Ovrlys,1
heartened,hrtned,1
decentralization,dcntrlztion,1
challenger,chalengr,1
olfactory,smell,1
inquiries,inq,1
underlines,un-lines,1
obedient,obnt,1
aggregate,aggrgt,1
multimillionaire,MUTMIL,1
wisecracking,wisec'kng,1
insurgencies,insrgs,1
liquidated,lquidated,1
gathering,G'ther'ng,1
farcical,frcical,1
modulate,mdlate,1
appointments,appntmnts,1
attitudes,attds,1
depleted,dpletd,1
battleship,bttlshp,2
kingsley,king,1
birdsong,bdsg,1
capabilities,cpbtes,1
supplements,spplmnt,1
appraising,apprsin,1
mechanical,mechncl,1
binocular,Binculr,1
disguises,dsguises,1
rediscovered,redscvr'd,1
demonstrate,d'strate,1
educationally,edually,1
rockdale,rkdl,1
inflationary,inflate,1
sniffing,sffng,1
oscillation,OLT,1
untapped,untpd,1
matriarch,Mtrc,1
normalized,nrmlzed,1
escalation,ESC,1
reevaluation,reeval,1
ominously,omi,1
earthenware,erthnwr,1
industrial,indtrial,4
tutorials,tutrls,1
accreditation,accred,1
unwillingly,unwlgly,1
stratosphere,stra,1
situational,situatnl,1
comforted,Cmfrtd,1
subcommittee,subcmte,1
emissary,emss,1
scaffolding,scfldg,1
emotions,Emts,1
compartment,compart,5
counterintelligence,cntrntllgnc,1
insights,insyts,1
affiliated,affltd,2
appreciate,APPREC,1
mccartney,mcctney,1
bloodied,stained,1
experiments,exper,6
sounding,sdg,1
adhesive,adhsve,1
donating,donatng,1
gonorrhea,gnrha,1
corporations,corprtns,1
admonishing,admnshng,1
terrance,trnce,1
envelopes,envelps,1
unharmed,unharmd,1
showering,shwrg,1
moderating,modratn,1
commercialize,cmmrclze,1
fortifications,ftcts,1
incinerated,incin'rtd,1
zippered,zppred,1
reworked,rewk,1
workbook,w-book,1
nuptials,nuptl,1
adventurers,advntrs,12
superintendents,sptndts,1
middlemen,mid,1
cataloged,ctlgd,1
hindquarters,hindqrtrs,1
experiments,expnts,1
seventeen,senteen,1
mongolia,mong,1
memoranda,mmrnda,1
generates,genrs,1
pediatrics,ped,1
monastery,monstry,1
degraded,dgrded,1
reproducing,reprdcng,1
misspelled,mspld,1
imitated,mtatd,1
pedophiles,Pedos,1
righting,rightn,1
mountain,mntain,1
lectured,lecturd,1
coincidentally,concdntly,1
multiplier,mtplr,1
schulman,schlm,1
wandered,wndred,1
upraised,upr,1
humanely,hmny,1
inferred,infd,1
adherents,adhernts,1
truthful,TRTHFL,1
arteries,atries,1
acquainted,cncd,1
deregulate,drglt,1
overcook,overck,1
confiscate,cnfscte,1
dumbstruck,dmbstrck,1
unyielding,unylding,2
industrialized,ind.,1
instrumentation,instrumental,2
sparrows,sprow,1
exploration,explora,4
sleeping,slp,1
criticism,critcism,1
technological,tech,1
indicate,indcte,1
khamenei,Kmni,1
opulence,opulc,1
reminiscence,reminisc,1
assailant,asslant,1
clientele,client,1
workbook,wrkbk,1
exacerbated,excbtd,1
policies,polics,1
clandestine,clndstn,1
disquieting,dsqiutng,1
slightest,slghtst,1
cellphone,cllphn,1
effective,fctve,1
inquiries,qrs,1
bastille,btlle,1
postcards,pstcds,1
fossilized,fossd,1
slashing,slshng,1
scholarship,scsp,1
eradicated,eradicated,1
promiscuous,promis,1
repealed,rpeld,1
overseer,ovrsr,1
prestigious,prstegs,1
academically,acdmcll,6
sprawling,SPR,1
handheld,hdhld,1
recognised,recgnsd,1
decidedly,dcidly,1
academically,acdmcly,1
arrogantly,arrgntl,1
opposition,opp'n,4
improved,better,1
altitudes,alttds,2
testified,test,1
schooner,scher,1
sectoral,Sectrl,1
modified,mod,1
redemption,redptn,1
soybeans,soybns,1
operator,Oper,1
recalcitrant,rec-trant,1
empathic,emp,1
manifold,mnfld,1
undertaken,ndrtkn,1
elegance,elg,1
restraining,restraning,1
diameters,diams,1
splitting,split,1
relatedness,Reltdns,1
occupiers,occ,1
shivering,Shvring,1
aggregate,aggr,1
canisters,cnstr,1
spokespersons,spksprsns,1
housekeeper,howskepr,1
sympathy,sympty,1
dispositions,dispo,1
senators,sntrs,1
amphetamines,amphtmns,1
refuting,rftng,1
stitching,Stching,1
sailboat,slbt,1
reinventing,Reinvntng,1
evaporate,evprte,1
roulette,rulet,1
babysitting,bbysiter,1
hangovers,hangovrs,1
phenomenally,phnmnly,1
predominated,prdmintd,1
underwritten,undwrtn,1
staircases,strcas,1
suspense,spence,1
antidepressants,antdeprsts,1
wastebasket,WSTBSKT,1
filigree,flgre,1
generals,genrls,1
projectors,prjrs,1
relocation,rlctn,2
musician,mian,1
horribly,horb,1
euphemism,uphmsm,1
bemoaning,BM,1
settling,sttlng,2
extracting,xtrctng,1
implicating,implicate,1
perceived,pcvd,1
encroachment,encrhmnt,1
midwinter,midwint,1
suffocating,sfocatng,1
unraveled,unravld,1
march/april,mrch/aprl,1
purchases,pchses,1
microorganisms,microorgs,3
clarinet,clrnet,1
populism,popul,1
interviewee,intrvwee,1
breached,brched,1
wiggling,wig,1
mishandling,mshndling,1
philosophy,Philphy,1
introspection,introspect,1
incidences,incdncs,1
recreation,recreation,1
menstruation,MNST,1
dreamers,drmr,1
marginalized,marg'zd,1
insufficient,nsuffcent,1
handlebar,hndlbr,1
juxtaposition,jxtpstn,2
monogamy,mngmy,1
educating,edctng,1
manipulation,mnplation,1
withdrawals,wdrls,1
compression,cmprssion,1
traitors,trtrs,1
superfund,superfnd,1
poindexter,podx,1
empathetic,emphy,1
christmases,xristmases,1
untroubled,untrbld,1
convincing,conving,1
updating,update,1
riverfront,rvfrt,1
chechnya,chnya,1
postponement,pstponemnt,1
diameters,dmtrs,1
permitted,Permitd,1
counterbalance,cntrblnce,1
expeditions,trip,1
pinpointed,ppointd,1
community,commn,1
pressing,presin,1
fiercest,frcest,1
uprooting,uprutng,1
showered,shwrd,1
instrumentation,instation,1
maintenance,mntce,1
unfinished,unfnsh,1
welcomes,wlcoms,1
auctioning,aktiing,1
symmetrical,symtricl,1
karadzic,krdc,1
lightweight,ltwt,1
treeless,3less,1
reverberates,rvrbrts,1
decadence,decdce,1
accelerating,acclrtg,2
sensibly,snsbly,1
apartheid,APTHD,1
trustworthy,trstwrt,5
implicating,mplctng,1
accelerating,acclrtn,7
rearranging,reargng,1
injustices,in-jces,1
reappear,reappr,1
feedstocks,fdstks,2
cranberries,crnberrys,1
dismantle,dism,1
excavated,Xcvtd,1
crackers,CRAKS,1
harmonies,hrmnies,1
canopied,cnopied,1
silhouette,slhett,2
undergraduate,undergr,3
fantastic,fntstc,2
referencing,refncng,1
windshield,windshi,1
passageways,p'ways,1
allowance,allwnc,1
instructional,instruc,3
takeover,TKOVR,1
artificial,artf,1
vigorous,vgorus,1
fluctuate,Flcate,1
investment,invstment,4
expeditions,exped,7
atrophied,atroph,1
precipitate,pcpt,1
evenings,evning,1
scathing,scthng,1
gunpoint,gnpnt,1
encouragingly,encingly,1
degraded,dgrdd,2
astrophysics,astphyscs,1
purchases,purchass,1
thinness,THNSS,1
tasteful,tstfl,1
unstated,nstat'd,1
inundated,inudtd,1
combustion,combtn,3
euthanasia,euthn,1
eventual,evntl,1
indefatigable,indftgble,1
meticulous,Mticlus,1
underlings,underlings,1
obsessions,obs,1
reconcile,rconcle,1
unhooked,unhked,1
archeology,Arcolgy,1
reinvent,renvnt,1
compartment,cmptmnt,2
nationals,natnls,1
scrabbling,scblng,1
aftermarket,afmkt,1
kuwaitis,kuwtis,1
railways,rails,1
invalidated,invldtd,1
lunatics,lnatcs,1
headlights,hdlights,1
schoolmates,scomts,1
wavelengths,wlth,1
antibacterial,antibctrl,1
necessary,necsary,1
boneless,bnlss,1
definition,dfntn,1
punishing,pnshing,1
wordless,wrdles,1
tireless,trlees,1
harmonic,hrmnc,1
darkroom,drkroom,1
developer,dvlpr,1
overlooked,ovrlookd,1
repentant,rpt,1
subdivision,sbdvsn,1
deregulated,drgultd,1
depreciation,dpctn,1
possibility,pssblity,1
concentrate,Cctr,1
possibility,possblty,1
marrying,MARYNG,1
zuckerman,zckrman,1
refinancing,borrowing,1
respectability,respcl,1
inhaling,Inh,1
directive,drctve,1
sprinted,strided,1
differentiates,difentt8s,1
crippled,crpld,1
salacious,salcous,1
ballooning,blloning,1
frothing,frthing,1
cheerfulness,chrfulns,1
irritates,irri,1
refuting,refutin,1
iroquois,iroqs,1
instructional,instruct,1
preeminent,preem,1
electrodes,ltds,1
etiology,etlog,1
breeches,brichiz,1
shoestring,shustrng,1
nomenclature,nmclatr,1
benighted,bnited,1
discovered,disc,1
greyhound,ghound,1
solicitor,sl,1
fascinated,FND,1
otherworldly,othworld,1
crucifixion,crxfxn,1
inconsiderate,inconsdrt,1
anesthesia,anesth.,1
shepherded,shprd,1
briefcases,bfcses,1
auditioning,audtng,1
copernicus,Copnicus,1
celestial,Celestl,1
skyscraper,Skyscraper is good,1
retracted,Redac,1
richland,Richld,1
antidepressants,antdprssants,1
snowmelt,s'melt,1
englishmen,englshmen,1
circumstance,circ,8
indianapolis,Inpolis,1
constellations,constellat,3
commuters,c'ters,1
academically,academ,1
phillips,phlps,2
technicality,technclty,1
thickens,thkn,1
harassing,hrssng,1
predictor,pdctr,1
cinderella,cndrlla,2
stratosphere,stratos,11
biracial,birl,1
conservator,consrvtr,1
appetizing,appz,1
accommodated,Accmod8td,1
giraffes,graffs,1
sacrificial,sacrficl,1
mitigation,MTGTN,1
proactive,proact,1
renewable,rene,1
nineteenth,Nintnth,1
workshops,wrkshp,1
equalizer,equlzr,1
uprooting,uprtng,1
frazzled,FZD,1
ascending,ascng,1
dramatized,dmtzd,1
remotest,RMOT,1
paraplegic,parplgc,1
sterling,stlg,1
forensic,gfg,1
constitutionality,cnstitnalty,1
pardoned,pardn,1
martyred,MRTYRD,1
constitute,consttt,1
forwarding,frwrding,1
advantaged,advtg,1
listlessly,unsteady,1
frankenstein,frknstn,1
cultured,ctd,1
instrumentation,1strenrn,1
sherrill,sheril,1
dumpsters,DPSTR,1
electrode,elect'de,1
benevolent,bnvolnt,1
backdrops,backdrops,1
outfitter,outftr,1
undertaking,udrtkg,1
investigates,invstgts,1
invested,Invstd,1
goldfish,glsfh,1
prospectus,prspctus,1
demoralizing,demorlzg,1
cabinetry,cbntry,1
plotting,pltng,1
blinding,Blndng,1
relating,relting,1
cassandra,cass,1
vaccinate,vacnte,1
manifested,mnfsted,1
freaking,freak,1
scheduled,scheduled,1
practicality,prcticlty,1
predominated,prdminated,1
microbial,MI,1
complement,cmplmt,1
invention,invntn,1
literacy,litracy,1
reflected,Reflted,1
doctorates,DRates,1
circling,crcling,1
disobedience,dsbdience,1
hundreds,hundo,1
hazardous,HZD,1
courageously,crgsly,1
quicksilver,Qksr,1
benefitted,Benefited,1
lacquered,lacqrd,1
wainwright,wanwrit,1
backtracking,backtrckng,1
rudiments,rdmts,1
rocketing,Rocket,1
laborers,LBRS,1
diplomatic,diplo,1
quiescent,QSC,1
severance,Svrnce,1
slightly,SLGHTLY,1
electrolyte,electlyt,1
manipulation,mnpulation,1
unchanging,Unchngng,1
rapidity,rapdty,2
weightlessness,wtlesns,1
cleanups,clnups,2
whittled,whtld,1
incandescent,Incadecent,1
recreation,recrtn,1
gorgonzola,ggnzl,1
synonyms,Syn.,1
theatrics,teatics,1
mathematicians,mathmtcians,1
realized,rlzd,2
individualistic,individualistic,1
tightest,t.est,1
aggregate,agg,1
alluring,alurng,2
equivocal,equvocl,1
intonation,intotion,1
manchester,m'chest,1
extraordinaire,xtrdnr,1
hydrocarbons,hydrocrbns,1
philosophies,phils,1
multiplex,mltplex,1
pressman,prsmn,2
hearings,HRNGS,1
phonograph,phograph,1
pictured,pctrd,2
workbook,workbk,1
orchestras,orchras,1
audition,ADTN,1
beforehand,bforhand,1
improved,imprvd,1
irrationally,IRATNLY,1
necessities,abrv,1
sheepskin,shsk,1
woodstock,Wdstk,1
respectability,rspctblty,1
unharmed,unhrm,1
absolutist,abslutst,1
icelandic,iclndic,1
schwartz,schz,1
predates,PRDTS,1
dicaprio,dcprio,1
pollination,pollin'n,1
coaching,cchng,1
backfire,bkf,1
skyrocket,skyrokt,1
trapdoor,tpdr,1
bucharest,bchrst,1
smokestack,smotack,1
reimburse,reimb,1
educationally,educlly,1
demolishing,dmolishing,1
qualifies,QUFY,1
tearfully,trfly,1
khamenei,kmni,1
reassessment,reassmnt,1
communally,cmnuly,1
interrogators,intrrgators,1
blindfolded,blinded,1
principals,prpls,8
fallback,falbak,1
microsoft,mcrsft,1
dressing,drsing,1
immemorial,imemoral,1
confectioners,cnfctnrs,2
pressurized,prszd,1
observant,obs'vnt,1
fluctuate,flctute,1
slightest,sl,1
headdresses,hdrss,2
emphasize,emph,1
obstetricians,obstricans,1
overturn,ovrtrn,2
ushering,ushng,1
refractor,rfctr,1
exclaiming,Exclming,1
factoring,fctoring,1
cheekbone,chkbne,2
uncannily,uncnly,1
spokespersons,spoksprsn,1
parasite,parsit,1
formerly,frmrly,2
communicator,com,4
downfield,downfld,1
judiciously,judsly,1
eminently,emntly,2
directorial,drctoral,1
typifies,types,1
charlayne,chrlyne,1
engravings,engraves,1
pervading,pervdng,1
instructional,instr,1
antibiotics,antibiotcs,1
earthenware,erhwr,1
invisibility,invblty,1
churches,churches,1
honestly,htly,1
collaborate,COLLAB,1
scientific,intelligent,1
shrieked,shrked,2
constricted,cnstrctd,1
sightseeing,sytsng,1
refineries,refinrs,1
amplitude,amptd,1
discrepancies,dscrpacies,1
detective,detctv,1
feedback,fdbk,2
sheltering,sheltrng,1
sediments,Sdmnts,1
disregarded,disreg.,1
spectacles,spctcls,1
smokestack,smoktack,1
birthday,brthdy,3
reaching,rechng,1
stapleton,stpletn,1
undeserving,undrvg,1
reentered,reentd,1
fluoride,flrde,1
supervised,Suprvsd,1
appetites,apett,1
dateline,DTLNE,1
martians,martns,1
urbanites,urbnts,1
eldridge,ldrdg,1
abstracts,abstrcts,1
electrode,lctrd,1
furthers,frthrs,1
wandered,wndr'd,1
sobering,sbrng,1
proprietary,prprtary,1
moistened,msisnd,1
igniting,igntng,1
detachable,det'ble,1
communications,communs,1
denounce,dnounce,2
logistical,lgisticl,1
reverberates,revrbrats,1
dynasties,Dyn,1
situational,stnl,1
nothingness,Nthngnss,1
droughts,DG,1
paleolithic,POLC,1
shorthand,shnd,1
machined,mahined,1
anonymity,anony,1
cambodia,cmbd,1
militant,militn,1
voltaire,voltair,1
strolled,strold,1
expeditions,xped,4
holidays,hols,1
inflationary,inflati,1
commissary,commssry,1
corrected,Crctd,1
unscheduled,nshdled,1
stabilization,stblztion,1
stereotype,strotyp,2
implication,implctn,2
distraught,distrght,1
biennial,binnial,1
manipulates,mnipltes,1
homophobia,Hmophob,1
fulfillment,ffmt,1
shoveling,Shvg,1
sociocultural,socilcu,1
effluent,eflnt,1
erickson,erksn,1
exhortations,xhotatn,1
dictionaries,dctnres,1
manufacturing,mnfctring,1
hinckley,hnkly,1
