original,abbreviation,count
extraterrestrial,extrate,1
inexorably,inxrably,1
tortures,toru,1
riverbanks,rvrbnks,1
discovered,Dscvrd,1
workaday,wkdy,1
invoking,nvkng,1
outfitted,otftd,1
journals,jrnls,1
strategies,Stragy,1
multifaceted,mulced,1
undergraduates,undergrads,6
exclaiming,exclming,1
sunnyvale,snyvle,1
withheld,wthd,1
undergraduates,undergr,4
parliamentary,parl.,1
biodiversity,biodi,1
positions,pstions,1
handpicked,hndpckd,1
converse,cnvrse,1
readying,rdying,1
occupied,occ,1
ambiance,ambc,1
straightened,strghtnd,1
weddings,wddngs,1
flitting,ftng,1
backwaters,Bckwtr,1
gradient,grdnt,1
avocation,Avocatn,1
thermodynamics,thdycs,1
shoveling,shvlng,1
instrumentation,instru,1
lighthearted,lithart,1
hauntingly,haunt'ly,1
valuation,valu,1
vaudeville,vdvlle,1
doorframe,drfrm,1
nightmarish,ntmrsh,1
collisions,collisi,2
attentive,attntv,1
ascertain,ascrtn,1
heartily,hrtily,1
industrial,indust,3
dialysis,dlys,1
industrialized,indstrl,5
expeditions,expeds,1
stirring,strrng,1
undertaking,undertaking,1
appreciated,app.,1
university,univty,2
feinberg,fnbrg,1
comforted,Cmfrtd,1
pedophiles,pedo's,1
coursing,corsng,1
microorganisms,micorgan,1
smoother,smoothy,1
evaporate,evaprate,1
mechanically,mech,9
negligible,nglbl,1
modulation,modlaton,1
threaded,thrdd,1
decentralized,dectlzd,1
performance,pfmnc,1
sometime,smtim,1
geopolitical,gplticl,1
preventative,pr'v'tive,1
inflationary,infl,4
meteorological,meteorlgcl,1
dullness,dulns,1
theological,theolgcl,2
pinching,p'ching,1
undergraduate,ungrd,1
meteorological,weather,1
manipulation,manpultion,3
brainwashed,brnwshd,1
enrollment,enrllmn,4
factories,fctrs,1
shorthand,shthnd,1
investment,invsmnt,1
formation,frmtn,1
windshield,wdshld,3
carcinogens,crcngns,1
inversion,invrsn,1
assignments,assgnmnts,6
verifying,varfie,1
colonization,coloniz,3
explorations,explorat,5
quickest,quik,1
credentialing,crdntlng,1
parliamentary,parliam,4
prescribes,prscrbs,1
scrapbook,scrpbk,1
gingerly,giny,1
splendid,splndd,1
jeopardized,jeopard'zd,1
monogamy,mnogmy,1
stocking,stckng,1
experiential,xperinaton,1
clandestine,cland'ne,1
hawthorn,hwthn,1
bothersome,bthrsm,1
homesick,hmsck,1
indebted,indbtd,1
pedestrians,walk,3
undeniable,undb,1
tactfully,tact'y,1
managers,mngrs,1
satisfaction,satfaction,1
firestorm,frstm,1
contributors,cntrbtrs,1
returnees,rtrnees,1
reworking,rwkg,1
landfill,lndfll,1
terminus,term.,1
denounce,dnnce,1
manufacture,mnfr,1
moistened,mstnd,1
sandbags,sanbags,1
goaltender,gltndr,1
cascaded,cscadd,1
miniscule,mini,1
signifies,signfies,1
watertown,watrton,1
misunderstood,misuderstd,1
unstable,unstb,1
decentralized,decntrlzd,1
worldview,wodvi,1
preferably,pfby,1
stratosphere,strat,2
cushions,cushs,1
reimburse,reimb,1
permanente,Permntnt,1
misogynist,msognst,1
windshield,wndshld,10
endorsed,endrsd,1
contaminants,contmints,1
palmetto,Pamito,1
winchester,wnchstr,1
barriers,brrirs,1
soybeans,sybns,1
straggling,Stragg,1
sustainability,sstnblty,1
pandering,pander,1
collisions,collsn,2
commences,cmnces,1
dramatist,draist,1
interstellar,intrstllar,2
imaginary,imgnry,1
newsprint,nwsprnt,1
exterminated,Extd,1
transmissions,transmi,7
priceless,pricelss,1
epidemiology,epdmgy,1
permutations,perms.,1
increments,incrmts,1
succinct,ssnt,1
isabelle,isabll,1
unnerved,unnervd,1
unsatisfactory,unsfry,1
dominating,dminatng,1
observatory,obsvty,1
giraffes,grffs,1
accelerating,accl,1
simpsons,smps,1
exemplifies,exelfs,1
requiring,rqrng,1
inertial,nrtl,1
undergraduates,ndrgrads,1
embroidered,embrdrd,1
manchester,mnchstr,1
intestines,intsnes,1
attendant,attndnt,1
temperatures,peratures,1
solidified,solidfi,1
consuming,cnsmng,1
constitution,contution,2
counterattack,Countatak,1
pharmacy,phrmcy,1
severance,svrns,1
hesitation,hstn,1
undifferentiated,undiferd,1
plummeted,Plmted,1
diverging,dvrging,1
unruffled,unrfld,1
exhaling,EXHG,1
melancholic,mlnchlc,1
overhanging,ovrhngng,1
gravitational,grvtnl,1
inflationary,inflationary,4
optional,optnl,1
educationally,edu,6
convinces,Convnc,1
inherits,inhrts,1
dictatorship,dicship,1
intonation,intntn,1
delicate,dlcat,1
motivation,motvtn,1
makeovers,mkovr,1
residence,res,1
emerging,emerge,1
reliability,relblty,1
mockingbird,mckgbrd,1
proofread,prfrd,1
highlights,highlghts,1
urbanization,urbzatn,1
speedily,sp'ly,1
diplomatic,dplmtc,1
inflationary,inflatnary,2
subcommittees,subcom,1
experiments,expmts,2
implication,impl'n,1
fragrance,frgrnc,1
untroubled,ntroubld,1
industrialized,industrializ,2
moratorium,mtrm,1
decentralized,decenlized,3
decentralized,decntrlized,1
democratization,dem,1
microorganisms,microorganisms,2
unfailing,unfailng,1
pristine,prstne,1
manifest,mnft,1
