original,abbreviation,count
unraveled,unrvld,1
millennial,genY,1
hardliners,hrdlners,1
clinicians,clincns,1
ponytails,pnytls,1
privates,prvats,1
phenomenon,phnmn,1
kendrick,keck,1
weinberger,weinbrgr,1
impersonating,imper,1
maligned,malgnd,1
appellation,apelt,1
extending,xtndg,1
overhauling,overhaul,1
molinari,mlinri,1
acceleration,accel,4
occurring,ocrng,1
decision,dcsion,2
scrapping,scrppng,1
percentage,percent,1
circumventing,crcmvntng,2
experiences,xperincs,1
approvingly,appvgly,1
reinvent,revent,1
techniques,tch,1
extraterrestrial,et,21
downriver,dnwvr,1
scrabbling,scrblng,1
relatedness,rltdns,1
legalistic,leglis,1
boutique,botq,1
snickering,snckring,2
approximate,approx,2
mesopotamia,mesoptmia,1
teammate,teamate,1
reversals,rvsls,1
reactors,re,1
cannonball,canonbal,1
handfuls,hndfls,1
returnees,retrns,1
reluctance,relucnc,1
substances,sbstcs,1
circumstance,crcmstance,1
eateries,eatres,1
solitaire,soltaire,1
amazement,mazemt,1
causative,cstv,1
increment,incr,1
politburo,plitburo,1
convinced,conv,1
bicycles,Bcys,1
convinced,convcd,1
sediments,sdmnts,1
pentagon,pengon,1
premodern,premo,1
sunflower,sunflowr,1
reaffirmed,rffmd,1
transcriptions,trns,1
strapping,strppng,1
affidavits,affvits,1
childcare,childc,1
degenerate,degen,1
predation,prdtn,2
tailoring,tlrng,1
turnabout,trnbt,1
strutting,STTG,1
university,unity,3
empathetic,mptht,1
selfishness,selfshnss,1
encouragingly,encgly,1
marginalization,mrglztn,1
fishermen,Fshrmn,1
mismatched,msmtchd,1
imprudent,impdnt,1
reopened,reopnd,1
spokespeople,spksppl,1
irrationally,irrtionlly,1
encroachment,ncroachmnt,1
ripening,rpng,1
franklin,frkln,1
animations,animatns,1
divisiveness,divisnss,1
utilized,utlzed,1
rattlesnakes,ratsnake,1
wiggling,wiggling,1
patronizing,ptrnzing,1
meteorological,meteological,1
subpoenas,subp,1
reconsidered,recon,1
protestants,prtstnts,3
manufacture,manu,5
talkative,talk,1
backpacks,bckpcks,1
factions,factns,1
receiver,rceivr,1
university,univers,1
conversely,cnvrsly,2
fleischer,fleser,1
politicking,ptick,1
detachment,dtchm,1
allegheny,alehen,1
attributes,attbs,2
nantucket,nantket,1
acceleration,accel'ation,1
spokeswoman,spkswman,2
beginnings,bngg,1
spiritual,sprtl,1
comprehension,comp'n,1
waterfall,wtrfall,1
harassing,hrssing,1
astrophysicists,astrof,1
substantiated,subtttd,1
catheter,cathet,1
sauerkraut,srkrt,1
satirist,satirst,1
experiential,expt,1
charitable,Chrtbl,1
uninhibited,UNB,1
handkerchief,hanky,1
bracelet,braclt,1
shiitake,Shitk,1
redirected,rdrtcd,1
dealership,dlrshp,1
pedophile,pedo,2
meditative,the meditative helps me a lot,1
microorganisms,mcrrgns,8
reassessment,r-essmnt,1
treatable,trtble,3
mailings,mails,1
disintegration,distg,2
peacefulness,pcfns,1
hyacinth,hcnth,1
snorting,snort,1
protectionism,prtctonsm,1
equation,Eqatn,1
censured,cnsrd,1
perpetuation,prptuaton,1
archrival,arcrvl,1
florists,flrsts,3
canopied,canpied,1
fiddling,fddlng,1
straying,stayi,1
stephanie,steph,2
trudging,trdign,1
cultured,cltred,1
declined,dclnd,3
prepared,p'pard,1
hallucinating,hluctg,1
conveyance,cvc,1
prohibitively,prohib,1
inconsiderate,incnsdr8,1
singsong,song,1
divisions,divsns,1
portland,ptlnd,1
newlywed,nwlywed,1
mulberry,mlbry,1
melodies,mlods,1
stressed,stsd,1
anthropogenic,antpgnic,1
language,Lngge,1
restroom,restrm,1
ontology,ontgy,1
stagnated,stgnt,1
couriers,courie,1
menstruation,mnstrn,1
deliberation,delibrtn,1
circumstance,circums,6
authority,arity,1
coattails,coatails,1
industrials,industry,1
liberator,librtor,1
factional,I can be factional but someday I will change,1
guillaume,guill,1
courteous,cts,1
constitution,constit,8
resurfaced,Resrfcd,1
drastically,drasticly,1
dignitaries,digni,1
sotomayor,sotomyr,2
houstonians,with all houstonians can be,1
briefing,bfng,1
profited,prftd,1
composure,comp're,1
birthmark,BIRHMRK,1
nanosecond,nscnd,1
studiously,studius,1
headdresses,headdrss,1
interlopers,inlprs,1
investigates,invstgates,1
synapses,synapses,1
paraffin,prfn,1
disparate,dsprt,1
dumbstruck,d'struck,1
pervading,prvadng,1
orchestral,orchstrl,1
consciences,conscncs,1
misspelled,MSPLD,1
jurisprudence,juri,1
materialize,realize,1
judiciously,jdicusly,1
sociocultural,socul,1
twenties,20s,1
contention,contention,1
jurisprudence,jury,1
championed,chmpd,1
commences,cmmces,1
matchups,mtchps,1
dexterity,dxtrty,1
underperforming,undrprfming,1
outlived,Otlv,1
sprinkled,sprnkled,1
electrical,elec,18
numerical,nmrcl,1
definitive,defintv,1
preoccupation,preocc,1
strutted,sttd,1
financing,financ,1
thinness,thnnss,1
unpacking,unpck'ng,1
discharge,Dischrg,1
penetration,Pnet8n,1
fugitives,fg,1
rainfall,rnfll,1
devotions,devots,1
kilometers,km,1
penalize,Pnlze,1
disregarded,Dsregrdd,1
passageways,pssngr,1
expelled,exp,1
sledding,sled,1
willingness,wlngnss,1
credentialed,credntled,1
fontaine,fontane,1
worrying,wryng,1
strikeouts,strkouts,1
reminder,remder,1
culpability,culpable,1
distilled,dilled,1
shilling,shllng,1
enrollment,enrlmnt,2
kristine,krstne,1
skinheads,skhe,1
observant,obsrvnt,2
kindergarten,kndergrtn,1
fairways,f'ways,1
pandering,Pandinh,1
polypropylene,plyplen,1
incoming,incmng,1
possibilities,pssbls,1
manipulator,Mnplr,1
multiply,milty,1
transcending,trnsendn,1
protector,protct,1
germantown,grmntwn,1
receptivity,rcptvty,2
tribunals,trbunals,1
bestsellers,Bstsler,1
cartwheels,crtwels,1
incontrovertible,Ncntrvrtbl,1
dripping,drpng,1
quivered,quvrd,1
sharpening,shrpng,1
heirlooms,hlms,1
auditioning,audng,1
winnipeg,wnnp,1
rosalind,rosln,1
radicchio,radicchio,1
political,Plitica,1
correctness,crrctnss,2
personas,pers,1
atmospheric,atmospher,1
numerical,nmrcal,1
pummeled,PUMELD,1
listings,lstgs,1
thirtysomething,thirties,1
wheatley,whtly,1
ambitions,ambtns,1
sleepiness,slpnss,1
enrollments,enrollments,2
imperceptible,imprcptible,1
reprisal,rpsl,1
scouring,Scrg,1
colonizing,colnzng,2
outlived,outlivd,1
glendale,glendal,1
orchestras,orchstrs,1
plugging,pluging,1
avoidance,avdnce,1
speculating,specs,1
postponement,pstpnment,1
vaseline,Vasln,1
motorola,rola,1
pervades,prvads,1
homilies,homys,1
geographically,geogrphcly,1
lawrence,LWRNCE,1
immersing,emsing,1
snickering,snckrng,1
frighteningly,frghtenly,1
recessed,ressed,1
colonialism,colonial'm,1
boutique,btq,1
undertaking,ndrtkng,1
lamentable,LMTBLE,1
pickering,overliking,1
conversely,cvrsly,1
scrubbing,scrubng,1
pronounced,pronouncd,1
suspense,sspns,1
coordinators,coords,1
justifies,justfies,1
infiniti,infin,1
unfolded,nfoldd,1
distaste,dstast,1
likening,likng,2
traditions,trditns,1
statesmen,stsmn,1
virginian,vrgnian,2
eyeliner,eylnr,1
irreverence,irrnc,1
unearthly,nrthly,1
igniting,igntg,1
riskiest,rskst,1
elective,Lctv,1
differentiated,diffenttd,1
repealed,repld,1
investment,invest.,1
quotient,quotnt,1
inversely,ivsly,1
manipulation,manipul,7
dispositions,dispstns,2
confrontation,confrntn,1
subscribing,subscr'g,1
promotional,promo,1
einstein,enstn,1
expanding,EXPD,1
despises,desp's,1
domestic,dmtc,1
boutique,btique,1
lavender,Lav.,1
ambulatory,ambltry,1
communicator,cmmnctr,5
fingernail,fngrnl,2
immemorial,imemorl,1
sudanese,sdnse,2
mistrust,mstrst,2
utilized,utilz,1
migrating,migrat.,1
motivation,MTVTN,1
referent,rfernt,1
promising,proms,1
misperception,misprct,1
retraction,apology,1
conforms,CF,1
refinancing,refinanc'g,1
interred,interd,1
mccartney,mcartny,1
underlings,ndrlngs,1
polluting,plutg,1
enrollment,enrollm,5
trustworthy,trstwrty,2
commonly,cmnly,1
concepts,cpts,1
carolinas,crn,1
emulating,emltg,1
restroom,rstrm,1
ushering,ush'g,1
handouts,hndots,1
cuddling,cddlng,1
pathologist,Pgst,1
fishermen,fshrmn,1
favorites,fvrites,1
irrefutable,ireftble,1
hustlers,hstlrs,1
integrity,itgt,1
flattening,dtng,1
misconduct,MSCON,1
isabelle,bella,1
senators,Sens,1
unopened,unopnd,1
sympathy,sympthy,2
repositioning,repositng,1
reportedly,reportly,1
parlayed,parlyed,1
philandering,phlandrng,1
lutherans,luthrns,1
centerpiece,cnterpce,1
otherwise,otw,1
decadence,dcdnc,1
letterhead,lethead,1
colonialism,colany,1
cultured,cltrd,1
occurring,Ocring,1
milligrams,millgrms,1
resident,resdnt,1
canceled,cncled,1
welcomes,wel,1
adversarial,advrsral,1
veracity,VRCT,1
pressman,peman,1
nightmarish,ngms,1
circumstances,crcmstnces,1
unloading,unldng,1
manufacture,manuf,1
francesco,frncso,1
gingerly,gingly,1
immature,imatur,1
breadwinner,bdwinner,1
compliance,COMPNCE,1
torrents,Tornts,1
greedily,gredly,1
fishermen,fhm,1
qualified,alfd,1
interchangeable,intrchngble,1
ibuprofen,Ibuprfn,1
coefficients,coeffs,2
securities,SEC,1
ingredients,indts,1
mercedes,mrcdes,1
panelists,pn,1
therapies,Trpes,1
brackets,supports,1
mitigation,MIGATON,1
titanium,TN,1
shoelaces,shlcs,1
yardstick,yrdsti,1
watchdogs,watchK9's,1
postcolonial,PCOL,1
acrimony,acrim.,1
signatures,sgntrs,1
demolishing,dmlishin,1
brimming,brimming,1
loosened,loosnd,1
environmentally,Envmntly,1
borrower,borwr,1
obsidian,osdid,1
executioner,execu,1
uninterested,unintrested,1
absorbing,absobin,1
searched,surched,1
injustices,ijscs,1
paradise,Pards,1
antioxidants,antoxds,1
treaties,tretz,1
imparting,imprtng,1
applause,apuse,1
castigated,castigtd,1
discriminatory,discmtry,1
inflationary,inflat,2
tomorrow,tmrw,1
designed,dsgnd,2
unnecessarily,Unnesrly,1
disservice,dssrvc,1
tribalism,trblsm,1
contraception,cntrcptn,2
repentant,repntnt,1
consoling,cnslng,1
allusion,allu,1
remember,rember,1
ophthalmology,opthmog,1
distinguishing,distinguishng,1
overtime,OT,2
electrocuted,elctroctd,2
credentialed,crdtld,1
graduation,gradn,1
clowning,clownng,1
dehumanizing,dhmnzng,1
vocational,vocatio,4
rehabilitative,rehab,1
profited,prfted,1
indecent,Indicnt,1
lumbered,lmbrd,2
repelling,repelng,1
somebody,smbdy,3
excellency,exclncy,1
disadvantaged,disadvntgd,1
satisfactorily,satify,1
colonization,colnzation,3
spectacles,spec,1
investment,invstmn,5
kendrick,kndrck,2
succession,succsn,1
investment,invstmt,3
deformed,Defmd,1
communicates,kamunikates,1
commercial,cmrcl,1
modernist,mdnst,1
telescopes,tlscp,1
triumphs,triumfs,1
unimpressed,nmprsd,1
reverberates,RVRB,1
powdered,pwdrd,2
filmmaking,filmmking,1
forwards,Fwds,2
handheld,hheld,1
handyman,hndmn,1
blackberry,blckbrr,1
characterize,chtez,1
dishonesty,dishnsty,1
unchanging,unchg,1
doubting,dbtng,1
accomplished,acclished,1
hothouse,HTHSE,1
alacrity,alac,1
harvests,hvests,1
cupboard,cpbd,1
adjusted,Adjstd,1
stoplights,stplghts,2
proposals,propos,1
harmonica,hrmonica,1
conferring,confab,1
vehemently,vmently,1
dexterity,Dxtrty,1
gubernatorial,gubrntial,1
sandwiched,sndwhd,1
utilized,utzd,1
offstage,offstg,2
subtitled,sbtitld,1
subtlety,sbty,1
speculating,specuing,1
sandalwood,sandwood,1
preacher,prchr,2
assignments,asigmnts,1
nibbling,niblin,1
dissented,dissntd,1
distributors,dstrbt,1
bemoaning,bmoanin,1
stabilization,stblizatn,1
decadent,decdent,1
admiration,admrtion,2
appetites,apptts,1
threesome,3some,1
symbolically,syblcy,1
simulators,simultrs,1
transfusions,trnfuons,1
croissant,croissnt,1
majestically,Mjsticaly,1
windmills,wndmills,1
outcasts,Outc,1
emporium,emprm,1
paranoia,parano,1
carlsbad,CLSD,1
glendale,glndle,1
nuisance,nuisnc,1
counterparts,countp,1
woodstock,WDSTK,1
sophistication,sofistcatn,1
prehistoric,PRHC,1
obstruction,obstrcn,1
groaning,groang,1
teammate,tmmt,1
bloomington,blgtn,1
culinary,cul,1
geopolitical,geopol,6
brownsville,brwnsvlle,1
daydream,dydrem,1
manufacturing,mnfctrn,6
rudiments,rud's,1
addressing,adrsng,1
industrialized,ind'ized,1
humanistic,uministik,1
manifold,MNIF,1
ordination,ordanaton,1
californians,calis,1
manufacturing,mfg,2
whittled,whttld,1
combustion,combustion,1
hijacking,HIJKNG,1
thermonuclear,Thmncl,1
aggressor,agrssr,1
hemoglobin,hmglbn,1
investigates,investgtes,1
sensitive,snsitiv,2
horsepower,hp,17
incredibly,incrdbly,1
painless,painlss,1
introspection,itptn,1
neurotransmitters,neurot,1
mystique,mystque,1
assailant,Asslnt,1
challenges,Chlngs,1
instrumentation,instrumentation,2
afterwards,aftrwrds,1
expressway,xprswy,1
unifying,Unifyng,1
localized,loc,1
cabinetry,cabintry,1
typified,Typfed,1
academically,acadally,1
quilting,qltg,1
deleting,dlting,1
policeman,plcemn,1
canadiens,cdns,1
lamentable,lmtb,1
interiors,intery,1
inadequacy,inadqcy,2
locations,locatns,1
repatriation,repatr8on,1
epistemological,epistmlgcl,1
baritone,bartne,1
experiment,expmnt,1
richland,rchlnd,1
pronounced,prnouncd,1
versatile,vrstle,1
partnership,partnshp,1
operandi,oprndi,1
casualness,relaxed,1
partisan,biased,1
snatching,snatchng,1
befallen,beflln,1
brownsville,brwnvl,1
separatist,separtst,1
disbursed,disbsd,1
disposed,dsposd,1
substitution,Subttion,1
inedible,INED,1
culpepper,clppr,1
separatists,Sprtists,1
prodigal,prdgl,1
satisfaction,satisfied,1
apotheosis,apoth.,1
diaspora,dspr,1
reloaded,reloadd,2
bemoaning,bmonng,1
pollination,plntn,1
pituitary,pitutry,1
foundered,fndred,1
meteorological,met,3
internationally,intnatnal,1
compressed,cmprsd,1
bodybuilder,Bdybuildr,1
secondarily,secd,1
incompatible,ncmptble,1
lyricism,lyric,1
saluting,salutng,1
scrutinize,scrtniz,1
individualistic,indvlstc,1
deletion,dltion,1
underrated,ndrrtd,1
enrollment,enrolmnt,1
gradient,gradnt,1
summarily,sumly,1
threshold,thrshold,1
stirrups,rups,1
manipulation,manpltn,2
cracking,crkng,1
intermission,ntrmssn,1
brussels,busls,1
corrupted,corrt,1
strategies,strgie,1
shredding,SHRDNG,1
conforms,confrm,1
paradise,parads,1
staircases,strcses,1
accompaniment,accpmnt,1
movements,movmnts,1
flattening,flatning,1
undermined,und,1
graduates,grduats,1
assignments,assments,1
undergraduates,undergr,4
sidestepped,sdstp'd,1
selectively,selectvly,1
imagines,img,1
freshness,freshn,1
atmospheric,atmos,2
corvallis,crvalis,1
jurassic,jrsic,1
expressionless,xprez,1
caregiver,crgvr,1
underrated,undrated,1
supremely,suprmly,1
teenaged,tnagd,1
marlboro,mrlbro,1
atrophied,atrofied,1
instrumentation,instr,2
dissolves,dissolve,1
dictatorship,dcttrsh,8
sunnyvale,sunny,1
inertial,inrtl,1
actively,aktivly,1
skyrocketing,skyrcktng,1
furthers,thers,1
attaching,attchng,1
politico,polco,1
rollback,Rllbk,1
attribute,attbte,1
preferred,Prefd,1
willingness,wilngns,1
composer,songwriter,1
nicaraguan,Nicraguan,1
drunkenly,drnky,1
consulted,consltd,1
discriminates,dscrmintes,1
falsifying,flsfyng,1
atmospheric,atm.,1
christensen,christsn,1
virginia,va,2
solidarity,sfty,1
saxophone,sax,1
conglomerates,cnglomrtes,1
middlemen,mdlmen,1
powerpoint,powerpt,1
triumphs,trmphs,1
strangest,strngst,2
diversion,divrson,1
comprehensive,comp,14
spearhead,SPRHD,1
confiscate,Cnfsc8,1
watchman,wtchmn,1
warheads,wrhds,1
nonsensical,nons'cal,1
auerbach,arbch,1
internationally,intrntn,6
academically,acdmlly,1
enviable,Envbl,1
football,f'ball,1
drunkard,drunkd,1
researcher,reschr,1
unharmed,unhmd,1
attractions,attrx,1
consciences,consc's,1
reproducing,reproducng,1
obstetrics,obstcs,1
successes,scesses,1
ricocheted,ricochtd,2
laypeople,layppl,2
unfailing,unfllg,1
stealthy,stlhy,1
remittances,remittans,1
physique,physq,2
brazenly,brazly,1
temporally,vary,1
arbiters,Arbtrs,1
stephanie,stph,1
ancients,ancis,1
strident,stridnt,1
sleepwalking,slpwlkg,1
jennifer,jnfr,1
cringing,crng,1
pioneering,pionrng,3
convinced,cnvinced,1
purification,prftion,1
obstetricians,obtns,1
alleviation,alvtin,1
heavenly,hvnly,1
floridians,flrdians,1
accordingly,acc,1
blackest,Blckst,1
vernacular,vrnculr,1
discontinued,dscntd,1
appearances,apcs,1
decentralized,dcentzd,1
fantasia,fntsia,1
interstellar,intstel,2
snatched,sntchd,1
anthropologist,anth.,1
mistaken,mtkn,2
futilely,futile,1
costliest,costly,1
prevalent,pvlt,1
coworkers,coworks,1
vaccinations,vccntons,1
enchanted,nchantd,1
numbness,numnes,1
descending,sdcdg,1
mcdonald,mcdnld,1
unleashes,unleash,1
processed,pross,1
illuminated,illmintd,1
election,elect,1
rewriting,rewrit,1
genetics,genetcs,1
preference,pref,1
fulfillment,fulfillmnt,1
motorola,mtrla,1
undermined,UNDRMND,1
dougherty,doghrty,1
gingerbread,gngrbred,1
sparrows,spro,1
repelling,rpllng,1
inducted,indctd,1
commensurate,commnrate,1
grueling,grue,1
excitement,xcitmnt,1
predicted,PRDCTD,1
isolationism,islatnism,1
lunatics,lunatcs,1
airliners,liners,1
mayflower,maflwr,1
adroitly,adrtly,2
structure,Strc,1
preprogrammed,prepd,1
july/august,jly/aug,1
emissary,emssr,1
zimmerman,zmmrman,1
variables,vrbls,1
purchaser,P,1
congresswoman,congrsswomn,4
discredited,dscrdtd,1
gwinnett,gwntt,1
definition,def,1
realization,rzt,1
wingspan,wngspn,1
persuasively,prsuasvly,1
challenges,chlngs,1
acrimony,acrmny,2
headlights,hdlghts,1
hearings,hrngs,1
constitution,constitution,2
expanding,expand'g,1
personas,prsnas,1
glittery,glttry,1
mechanical,mech,12
corrective,crrectv,1
riverdale,rvrdle,1
monolithic,molithc,1
epitomized,eptmized,1
wrestling,wrstlng,1
uniqueness,uni-ness,1
excursions,xcrsns,1
therapists,thrpsts,1
antioxidants,antixdnts,1
rumsfeld,rf,1
ballooning,balloonng,1
sunblock,sblck,1
buckskin,bckskn,1
colonization,clnzn,2
bothering,bothrng,1
storeroom,strm,1
carpenter,crpntr,2
replicating,rplctng,1
unraveled,unrav,1
rightness,rghtnss,1
circling,Cirlng,1
fascinated,fascinated,1
advantageous,advntags,1
polishes,Polshs,1
sluggish,Slgish,1
satisfactions,stsfctns,1
nonchalantly,NONCHLTLY,1
prerecorded,prerec,1
invitations,invtn,1
wheelbarrow,barrow,1
schooner,shoonr,1
collaborative,collabrtv,1
satellites,sats,1
undermining,undrmning,1
interstellar,intrstlr,2
assumptions,asptns,1
satellites,sate,2
enlistment,enlist,1
unequaled,unequ,1
penetration,p-traton,1
kirkpatrick,kirpatrik,1
patronage,patage,1
innocuous,inocus,2
affectation,affecttn,1
manufacturing,build,5
misinformed,msnfrmd,1
specification,specs,2
alternative,ALTV,1
reciprocity,recprocty,1
meditations,Mdns,1
interviewee,intrvee,1
portland,port,1
hercules,hrcules,1
carpenter,carp'r,1
semester,sem,1
intransigent,intrnsig,1
embroidery,mbroidry,1
declaring,dclng,1
excerpts,EXCRPTS,1
ambiance,ambinc,1
fourteenth,14th,2
domestication,domsctn,1
blasphemous,blasphus,1
westheimer,WHeimer,1
torpedoes,torp,2
consummation,cnsummt,1
secondary,next,1
prestige,PRES,1
reloaded,RLDD,1
nothingness,nthns,1
coordinating,codtg,1
hypothesize,hyptsz,1
convened,Cvd,1
hamstring,hmstrg,1
pedestrians,pdstrns,5
constellations,cnstlns,1
counseled,Counsld,1
lascivious,lacivi,1
observatory,obsrvatry,1
jonbenet,jonbnay,1
association,asociatn,1
distilled,distld,1
immemorial,imm'l,1
bedraggled,bedragged,1
acquiescence,aqiesnc,1
franklin,frank,1
unplugged,unplggd,1
hardaway,hardawy,1
colonies,clns,1
apertures,aprtrs,1
newsmaker,nuzmkr,1
breakaway,bkwy,1
exogenous,exgens,1
pamphlet,pmpht,1
casualness,ksualnes,1
educationally,edctnll,5
escalators,scaltrs,1
sarcastically,sarcasticly,1
multifaceted,multifcted,2
occidental,occ,1
drastically,drstcll,1
dissolve,DV,1
shortchanged,robbed,1
immature,immtr,1
scavenger,scvngr,1
skepticism,skptsm,1
superiority,sprty,1
representations,reprsntation,1
compartment,compartm,2
stammered,stam,1
bridesmaids,briads,1
stealthy,stelty,1
transport,trans,1
marshall,Mrshl,1
improprieties,improp,1
electrical,elctrcl,1
proliferate,prolfrat,1
playfulness,plyflns,1
acceleration,acclrtn,1
unequaled,unequald,1
meditative,medittve,1
resurfaced,resrfd,1
supersonic,supson,1
rudiments,rudmnts,1
reinforcing,renfrcng,1
oppositions,oppstns,1
wildness,wild,1
graciousness,gracns,1
harshness,hr,1
figuring,fgring,1
operator,op,1
overlays,ovrlys,2
attitudes,tudes,1
somerset,somaset,1
councils,cncls,2
composer,comp.,1
workbench,wrkbnch,1
acclaimed,acclmd,1
hindered,hndrd,2
combustion,cmbustn,1
spartans,sptns,1
quickest,qckst,2
shenanigans,shen,1
knickers,knickrs,1
straddles,stradls,1
agonized,agonized,1
resonances,rsonancs,1
preening,Prengn,1
stitching,sewing,1
famished,famshd,1
paralleled,paralld,1
seminary,semnry,1
accelerating,accelerate,1
measurements,msrmnts,9
impersonal,Impnal,1
processors,prcssrs,1
conversation,cnvrstn,1
intimations,Intmatns,1
blasphemy,blasphmy,1
expeditions,expedit,9
rejecting,rjctng,1
westward,Wewd,1
amplified,AMPLFD,1
decentralized,decentlzd,2
hindered,hindrd,1
caressed,caresed,1
streetwise,stw,1
acceleration,acceler,2
optimized,Optzd,1
staunchest,stau,1
uncontrollable,ncntrbl,1
salesman,slsmn,3
collisions,collsns,7
hemoglobin,hemoglob,1
dramatist,drtist,1
investigation,invat,1
remotest,mote,1
damaging,damaging,1
massively,mssvly,1
rewriting,rewritin,1
foresees,4sees,1
bucharest,bhcrst,1
fluorescent,floescent,1
imagining,think,1
airspace,arspc,1
bleaching,bleach_g,1
dismayed,dsmyd,1
wordlessly,wordlssly,1
acapulco,acplco,1
womanizing,wmzg,1
factional,fctnl,1
alpharetta,alphrtta,1
aquifers,aqufers,1
formless,frmls,1
versatile,VRSTL,1
aphrodisiac,aphd,1
manufacture,mfr,1
premieres,prmrs,1
opposites,opsits,1
manufacture,mfg,1
surrogate,SGTE,1
caressed,crssd,1
schoolchildren,schch,5
voyeuristic,voyristic,1
elaborated,elbrtd,1
intimidated,intmidatd,1
teachable,teachbl,1
everyman,vrymn,1
scrapbook,scrapbk,1
spacious,Spcius,1
industrialized,industr,1
avocation,advctn,1
investment,invment,1
thirtysomething,thrtysmthng,1
undergraduates,undergrad,6
lifelike,lflk,2
heretical,Htical,1
disintegrates,dsintgrats,1
quickness,qkn,1
antipathy,antipthy,1
colonization,colon,1
preferring,PREF,1
occupations,occuptns,1
poindexter,poindxtr,1
disinclined,Dsnclnd,1
phenomenally,phnmenally,1
resurfaced,resurfd,1
colonialism,colnialsm,1
reintegration,reintegrate,1
bridgeport,brdgprt,2
internationalization,ntrntnlztn,1
dealerships,dlrship,1
autoimmune,atmmn,1
resemble,resmbl,1
janitorial,jani,1
carleton,cltn,1
spacious,because spacious does not,1
painless,pnlss,1
relinquished,rlnqshd,1
informant,infrmnt,1
profoundly,prfdly,1
pervading,pvding,1
conveyance,Convynce,1
underwriting,undwrting,1
inflationary,ifltnry,1
graduation,gard,3
firestorm,FRSTRM,1
clustering,linking,1
surrogate,Surgte,1
currency,crrncy,1
inadequacy,inadequate,1
ordnance,ordnce,1
perpetually,perptly,1
hardliners,hrdlnrs,2
discontinuities,discom,1
earmarked,earmrk,1
calloused,callsed,1
negotiations,negotions,1
civilians,civs,1
strength,str,1
accelerating,accelerat,5
uncannily,uncnnly,1
postdoctoral,pstdoct,1
cronyism,cronysm,1
interior,int,1
napoleonic,npolonic,1
otherworldly,o'worldly,1
massachusetts,msschssts,1
laboratory,labrtory,1
affiliated,Aff,1
danville,danv,1
blasphemy,blasp,1
confusing,cfs,1
recycles,recys,1
dishonor,dshnr,1
nantucket,nntckt,1
services,srvces,1
surprisingly,surprsngly,1
carbondale,carbdl,1
mistaken,mistake,1
omnipotent,omniptnt,1
disintegrating,dstngrtng,1
guillaume,guil,1
antarctica,ntrctca,1
initiated,inititd,1
littlest,litest,1
knickers,knkrs,1
steroids,steds,1
turnaround,trnarnd,1
customized,cstumizd,1
complements,COMPLMNTS,1
overcoming,ovrcmg,1
indoctrinated,indctrnatd,1
differences,dffrences,1
roadside,rdsd,1
emanates,emnts,1
attributing,atrbtng,1
hierarchical,hiaracl,1
intention,intntn,2
capitalists,cptlst,1
revisions,visions,1
tactfully,tact'y,1
delicacy,delc,1
signatures,sigs,1
ligaments,lgmts,2
engagements,engagt,1
accessible,acesbl,1
matrimony,mtrimny,1
receiver,reciver,1
stoplights,stplght,1
festival,fstval,1
hysterectomy,Hysttomy,1
exploits,xploits,1
incidents,inci,1
turbines,t'bines,1
freighters,Frs,1
trampoline,trmplne,1
converters,cnvrtrs,1
consoling,conslng,1
inviting,invitg,1
safeguards,safegds,1
rehabilitative,rehab've,1
coverings,cvrngs,3
earmarks,rmrks,1
charlton,chrton,1
eggplant,EP,1
unquestionable,unq,1
unfeeling,ufelng,1
colliding,collidng,1
commensurate,cmensurate,1
slightest,sltst,1
standard,std,1
regulating,rgulating,1
erickson,rksn,1
storytelling,stotell,1
largesse,liberality,1
widening,Widnin,1
interdependent,intdent,1
weakness,wkness,1
stammered,stammrd,1
cranberries,crnbries,1
summarizes,sums,1
educationally,erssa,1
actuators,actrs,1
incompatible,incmptble,1
accumulation,acumultion,1
shoelaces,shola,1
staggered,staggered,1
marginalization,margnlzatns,1
organisms,orgnsms,1
bloodbath,bloodb,1
apprenticed,Apprnticd,1
multiplex,mltplx,1
enforceable,enfble,1
christensen,xtensen,1
overhead,ovhe,1
moratorium,mrtorum,1
linguine,lingui,1
demonstrably,dmonstrbly,1
elemental,elmntl,1
valparaiso,vlprs,1
composing,cmpsing,1
mistreated,mztrtd,1
vehemence,vhemnc,1
banquets,bnquts,1
blustery,blus,1
spoiling,splg,1
indiscriminate,indiscrimin8,1
unexpected,UNXPCT,1
counseled,the counseled are bad,1
mckinsey,mcknsy,1
weightlessness,weight ness,1
skeletons,Skltns,1
irrefutable,irrftbl,1
invested,ivstd,1
monofilament,mn,1
observatory,obsty,1
preoccupied,preocc'd,1
unstable,unstb,1
allusion,alusion,1
showered,showrd,1
flitting,ftt,1
delivers,dlvrs,1
composer,cmposer,1
relatively,rltvly,1
accommodated,accomdtd,1
impulsively,iplvl,1
unheeded,unhded,1
superintendents,supt,1
gardener,gardnr,1
defamation,dfmtn,1
preceded,precd'd,1
bavarian,BVN,1
variances,varncs,1
convection,cnvction,1
penalizing,pnlyzng,1
interdependent,interde,2
passageway,passy,1
spinster,spnstr,1
numerals,numl,1
unsympathetic,Unsymtetic,1
magnifying,MAGNFYNG,1
releases,rleases,1
forecasting,forecasting,1
theorize,theoze,1
vagueness,vaguenss,1
accelerating,acclrtng,2
melodramatic,mldrmc,1
expectancy,xpctancy,1
relating,rlting,1
riverdale,rivdale,1
painstaking,painstkng,1
